,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,label
2591,3,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,a
2592,3,0.435,0.345,0.12,0.3215,0.13,0.055999999999999994,0.1185,a
2593,3,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,a
2594,3,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,a
2595,3,0.47,0.375,0.12,0.48700000000000004,0.196,0.099,0.135,a
2596,3,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,a
2597,3,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154,a
2598,3,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,a
2599,3,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,a
2600,3,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,a
2601,3,0.495,0.38,0.145,0.5,0.205,0.14800000000000002,0.1505,a
2602,3,0.495,0.375,0.14,0.494,0.18100000000000002,0.0975,0.191,a
2603,3,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,a
2604,3,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,a
2605,3,0.505,0.4,0.145,0.7045,0.33399999999999996,0.1425,0.207,a
2606,1,0.51,0.4,0.12,0.7005,0.34700000000000003,0.1105,0.195,a
2607,3,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,a
2608,3,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,a
2609,2,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,a
2610,3,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,a
2611,3,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,a
2612,3,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,a
2613,3,0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,a
2614,3,0.52,0.385,0.115,0.581,0.2555,0.156,0.14300000000000002,a
2615,3,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,a
2616,3,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,a
2617,3,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,a
2618,3,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,a
2619,3,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,a
2620,3,0.53,0.395,0.13,0.575,0.247,0.115,0.183,a
2621,3,0.53,0.405,0.12,0.632,0.2715,0.14800000000000002,0.1875,a
2622,3,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,a
2623,1,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,a
2624,3,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,a
2625,3,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,a
2626,3,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,a
2627,3,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,a
2628,3,0.55,0.435,0.14,0.7995,0.295,0.1905,0.23800000000000002,a
2629,2,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,a
2630,2,0.555,0.41,0.125,0.599,0.2345,0.1465,0.19399999999999998,a
2631,2,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,a
2632,3,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,a
2633,2,0.555,0.455,0.135,0.8370000000000001,0.382,0.171,0.235,a
2634,3,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.27899999999999997,a
2635,1,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,a
2636,2,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,a
2637,2,0.565,0.455,0.155,0.9355,0.42100000000000004,0.183,0.26,a
2638,3,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,a
2639,2,0.565,0.45,0.16,0.895,0.415,0.195,0.24600000000000002,a
2640,3,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,a
2641,2,0.57,0.46,0.155,1.0005,0.45399999999999996,0.205,0.265,a
2642,2,0.57,0.455,0.155,0.8320000000000001,0.3585,0.174,0.27699999999999997,a
2643,2,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.28300000000000003,a
2644,1,0.57,0.44,0.12,0.8029999999999999,0.382,0.1525,0.23399999999999999,a
2645,2,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,a
2646,2,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,a
2647,2,0.575,0.435,0.135,0.992,0.43200000000000005,0.2225,0.239,a
2648,2,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,a
2649,2,0.575,0.445,0.145,0.8759999999999999,0.3795,0.1615,0.27,a
2650,1,0.575,0.465,0.175,1.099,0.4735,0.20199999999999999,0.35,a
2651,3,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,a
2652,3,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,a
2653,1,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,a
2654,2,0.575,0.475,0.145,0.857,0.3665,0.17300000000000001,0.26899999999999996,a
2655,1,0.58,0.45,0.195,0.8265,0.4035,0.17300000000000001,0.225,a
2656,1,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,a
2657,2,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,a
2658,3,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,a
2659,2,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,a
2660,2,0.595,0.455,0.15,0.8859999999999999,0.4315,0.201,0.223,a
2661,1,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,a
2662,2,0.6,0.46,0.17,1.1805,0.456,0.337,0.32899999999999996,a
2663,2,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,a
2664,1,0.6,0.465,0.16,1.133,0.466,0.2885,0.298,a
2665,3,0.605,0.49,0.165,1.071,0.48200000000000004,0.1935,0.35200000000000004,a
2666,1,0.605,0.455,0.145,0.862,0.33399999999999996,0.1985,0.3,a
2667,2,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,a
2668,2,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,a
2669,1,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,a
2670,1,0.61,0.46,0.155,0.9570000000000001,0.4255,0.1975,0.265,a
2671,1,0.61,0.47,0.165,1.1785,0.5660000000000001,0.2785,0.294,a
2672,2,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,a
2673,2,0.615,0.47,0.15,1.0875,0.4975,0.28300000000000003,0.2685,a
2674,2,0.615,0.495,0.2,1.219,0.564,0.22699999999999998,0.3885,a
2675,2,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,a
2676,2,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,a
2677,1,0.62,0.495,0.17,1.062,0.37200000000000005,0.213,0.34,a
2678,2,0.62,0.47,0.15,1.3090000000000002,0.5870000000000001,0.4405,0.325,a
2679,2,0.625,0.495,0.155,1.0485,0.48700000000000004,0.212,0.3215,a
2680,2,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,a
2681,2,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,a
2682,1,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,a
2683,1,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375,a
2684,1,0.625,0.47,0.145,0.9840000000000001,0.475,0.2,0.265,a
2685,2,0.63,0.49,0.155,1.2525,0.63,0.24600000000000002,0.289,a
2686,1,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,a
2687,1,0.635,0.52,0.165,1.3405,0.5065,0.29600000000000004,0.41200000000000003,a
2688,1,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,a
2689,2,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,a
2690,2,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,a
2691,1,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,a
2692,1,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,a
2693,3,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,a
2694,2,0.64,0.49,0.155,1.1285,0.47700000000000004,0.26899999999999996,0.34,a
2695,1,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,a
2696,2,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,a
2697,3,0.65,0.52,0.15,1.238,0.5495,0.29600000000000004,0.3305,a
2698,1,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,a
2699,1,0.655,0.515,0.18,1.412,0.6195,0.2485,0.49700000000000005,a
2700,1,0.655,0.525,0.175,1.348,0.5855,0.2605,0.39399999999999996,a
2701,2,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,a
2702,1,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,a
2703,2,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,a
2704,1,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,a
2705,2,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115,a
2706,1,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,a
2707,2,0.68,0.54,0.155,1.534,0.6709999999999999,0.379,0.384,a
2708,2,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,a
2709,2,0.69,0.55,0.18,1.6915,0.6655,0.402,0.5,a
2710,1,0.705,0.535,0.22,1.8659999999999999,0.929,0.3835,0.4395,a
2711,2,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,a
2712,1,0.725,0.57,0.205,1.6195,0.7440000000000001,0.315,0.488,a
2713,1,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,a
2714,3,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03,a
2715,3,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,a
2716,3,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,a
2717,3,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,a
2718,3,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,a
2719,3,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,a
2720,3,0.395,0.29,0.095,0.3,0.158,0.068,0.078,a
2721,3,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,a
2722,3,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,a
2723,3,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,a
2724,3,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,a
2725,3,0.435,0.325,0.12,0.34600000000000003,0.159,0.084,0.095,a
2726,2,0.45,0.33,0.105,0.4955,0.2575,0.08199999999999999,0.129,a
2727,3,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,a
2728,2,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,a
2729,3,0.47,0.375,0.105,0.441,0.16699999999999998,0.0865,0.145,a
2730,3,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,a
2731,2,0.505,0.39,0.12,0.653,0.3315,0.1385,0.16699999999999998,a
2732,2,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,a
2733,3,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,a
2734,2,0.515,0.4,0.14,0.6335,0.28800000000000003,0.145,0.168,a
2735,2,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,a
2736,1,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,a
2737,1,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,a
2738,2,0.545,0.44,0.14,0.8395,0.35600000000000004,0.1905,0.2385,a
2739,1,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,a
2740,1,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,a
2741,2,0.565,0.445,0.145,0.9255,0.4345,0.212,0.2475,a
2742,1,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,a
2743,2,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,a
2744,2,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,a
2745,1,0.6,0.45,0.14,0.8370000000000001,0.37,0.177,0.2425,a
2746,2,0.61,0.49,0.16,1.112,0.465,0.228,0.341,a
2747,2,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,a
2748,3,0.32,0.255,0.085,0.1745,0.07200000000000001,0.033,0.057,a
2749,3,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,a
2750,3,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,a
2751,3,0.395,0.295,0.1,0.293,0.14,0.062,0.08199999999999999,a
2752,1,0.4,0.305,0.16,0.368,0.17300000000000001,0.0705,0.105,a
2753,3,0.405,0.31,0.09,0.312,0.138,0.06,0.087,a
2754,3,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,a
2755,3,0.44,0.305,0.115,0.379,0.162,0.091,0.11,a
2756,3,0.445,0.32,0.12,0.37799999999999995,0.152,0.0825,0.12,a
2757,2,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,a
2758,1,0.455,0.355,1.13,0.594,0.332,0.11599999999999999,0.1335,a
2759,2,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,a
2760,2,0.46,0.345,0.11,0.4595,0.235,0.0885,0.11599999999999999,a
2761,2,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,a
2762,3,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275,a
2763,1,0.475,0.38,0.14,0.6890000000000001,0.3165,0.1315,0.1955,a
2764,3,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,a
2765,2,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,a
2766,3,0.49,0.37,0.11,0.5379999999999999,0.271,0.1035,0.139,a
2767,2,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,a
2768,1,0.5,0.38,0.14,0.6355,0.27699999999999997,0.14300000000000002,0.1785,a
2769,2,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,a
2770,2,0.525,0.385,0.1,0.5115,0.24600000000000002,0.1005,0.1455,a
2771,2,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,a
2772,1,0.535,0.42,0.13,0.6990000000000001,0.3125,0.1565,0.2035,a
2773,1,0.54,0.385,0.14,0.7655,0.3265,0.11599999999999999,0.2365,a
2774,1,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,a
2775,1,0.545,0.43,0.16,0.8440000000000001,0.3945,0.1855,0.231,a
2776,2,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,a
2777,3,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209,a
2778,1,0.565,0.44,0.135,0.83,0.39299999999999996,0.1735,0.23800000000000002,a
2779,2,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,a
2780,1,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192,a
2781,1,0.585,0.485,0.15,1.079,0.4145,0.2115,0.35600000000000004,a
2782,2,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,a
2783,1,0.6,0.47,0.19,1.1345,0.49200000000000005,0.2595,0.3375,a
2784,1,0.61,0.43,0.14,0.909,0.43799999999999994,0.2,0.22,a
2785,2,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.37200000000000005,a
2786,1,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,a
2787,2,0.645,0.495,0.15,1.2095,0.603,0.2225,0.33899999999999997,a
2788,2,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,a
2789,1,0.665,0.525,0.21,1.6440000000000001,0.818,0.3395,0.4275,a
2790,2,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,a
2791,1,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,a
2792,1,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,a
2793,2,0.72,0.585,0.22,1.9140000000000001,0.9155,0.44799999999999995,0.479,a
2794,1,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,a
2795,1,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,a
2796,2,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,a
2797,1,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,a
2798,3,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,a
2799,2,0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,a
2800,2,0.5,0.39,0.145,0.6509999999999999,0.273,0.132,0.22,a
2801,2,0.425,0.33,0.08,0.361,0.134,0.0825,0.125,a
2802,2,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,a
2803,1,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,a
2804,3,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,a
2805,3,0.41,0.31,0.11,0.315,0.124,0.08199999999999999,0.095,a
2806,2,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,a
2807,1,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,a
2808,2,0.585,0.48,0.185,1.04,0.434,0.265,0.285,a
2809,3,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,a
2810,2,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,a
2811,3,0.385,0.29,0.09,0.23199999999999998,0.0855,0.0495,0.08,a
2812,1,0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,a
2813,1,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,a
2814,3,0.455,0.37,0.125,0.433,0.201,0.1265,0.145,a
2815,2,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,a
2816,3,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,a
2817,1,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,a
2818,2,0.385,0.295,0.095,0.335,0.147,0.094,0.09,a
2819,2,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,a
2820,1,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,a
2821,3,0.4,0.31,0.1,0.127,0.106,0.071,0.085,a
2822,2,0.585,0.455,0.14,0.97,0.462,0.185,0.295,a
2823,1,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,a
2824,2,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,a
2825,1,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12,a
2826,1,0.56,0.425,0.125,0.932,0.361,0.213,0.335,a
2827,1,0.59,0.455,0.175,0.966,0.391,0.2455,0.31,a
2828,1,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,a
2829,3,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,a
2830,3,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,a
2831,2,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,a
2832,2,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,a
2833,1,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,a
2834,2,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,a
2835,2,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,a
2836,2,0.27,0.195,0.07,0.106,0.0465,0.018000000000000002,0.036000000000000004,a
2837,2,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,a
2838,1,0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,a
2839,2,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,a
2840,1,0.71,0.565,0.195,1.817,0.785,0.49200000000000005,0.49,a
2841,1,0.55,0.47,0.15,0.897,0.377,0.184,0.29,a
2842,1,0.61,0.45,0.16,1.136,0.414,0.311,0.3,a
2843,2,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,a
2844,2,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,a
2845,2,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,a
2846,1,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,a
2847,1,0.49,0.37,0.14,0.585,0.243,0.115,0.195,a
2848,2,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,a
2849,3,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,a
2850,3,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,a
2851,2,0.42,0.345,0.105,0.43,0.175,0.096,0.13,a
2852,2,0.42,0.34,0.115,0.4215,0.175,0.09300000000000001,0.135,a
2853,1,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,a
2854,1,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,a
2855,3,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,a
2856,1,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,a
2857,1,0.55,0.425,0.145,0.797,0.297,0.15,0.265,a
2858,3,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,a
2859,3,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,a
2860,2,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,a
2861,1,0.505,0.4,0.165,0.7290000000000001,0.2675,0.155,0.25,a
2862,1,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,a
2863,3,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,a
2864,1,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,a
2865,1,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,a
2866,1,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,a
2867,2,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,a
2868,3,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,a
2869,2,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,a
2870,1,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105,a
2871,1,0.47,0.365,0.12,0.5429999999999999,0.2295,0.1495,0.15,a
2872,2,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,a
2873,1,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,a
2874,2,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,a
2875,2,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,a
2876,2,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,a
2877,2,0.585,0.43,0.16,0.955,0.3625,0.17600000000000002,0.27,a
2878,2,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,a
2879,2,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000003,0.195,a
2880,2,0.44,0.375,0.13,0.48700000000000004,0.226,0.0965,0.155,a
2881,3,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,a
2882,1,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,a
2883,3,0.435,0.345,0.12,0.4475,0.221,0.11199999999999999,0.125,a
2884,3,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1,a
2885,3,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,a
2886,1,0.5,0.395,0.15,0.7145,0.3235,0.17300000000000001,0.195,a
2887,1,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,a
2888,1,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,a
2889,2,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,a
2890,1,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,a
2891,1,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,a
2892,2,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,a
2893,3,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125,a
2894,3,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,a
2895,1,0.48,0.405,0.13,0.6375,0.27699999999999997,0.1445,0.21,a
2896,1,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,a
2897,2,0.46,0.375,0.13,0.5735,0.2505,0.11900000000000001,0.195,a
2898,1,0.58,0.455,0.12,0.94,0.39899999999999997,0.257,0.265,a
2899,2,0.59,0.49,0.135,1.008,0.42200000000000004,0.2245,0.285,a
2900,2,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,a
2901,2,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,a
2902,3,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04,a
2903,3,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,a
2904,3,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,a
2905,1,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,a
2906,2,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,a
2907,3,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,a
2908,1,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,a
2909,2,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,a
2910,1,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,a
2911,3,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,a
2912,2,0.505,0.4,0.13,0.764,0.3035,0.18899999999999997,0.2175,a
2913,1,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,a
2914,2,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,a
2915,1,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,a
2916,3,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,a
2917,2,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,a
2918,1,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,a
2919,1,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735,a
2920,3,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,a
2921,1,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,a
2922,3,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525,a
2923,3,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,a
2924,2,0.42,0.34,0.125,0.4495,0.165,0.1125,0.14400000000000002,a
2925,2,0.37,0.29,0.09,0.24100000000000002,0.11,0.045,0.069,a
2926,2,0.33,0.25,0.09,0.19699999999999998,0.085,0.040999999999999995,0.0605,a
2927,3,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,a
2928,2,0.29,0.225,0.08,0.1295,0.0535,0.026000000000000002,0.045,a
2929,1,0.58,0.46,0.185,1.0170000000000001,0.3515,0.2,0.32,a
2930,1,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,a
2931,1,0.505,0.375,0.115,0.5895,0.2635,0.12,0.16699999999999998,a
2932,3,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,a
2933,2,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,a
2934,3,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,a
2935,2,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,a
2936,2,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,a
2937,1,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,a
2938,1,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,a
2939,1,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,a
2940,2,0.34,0.255,0.095,0.213,0.081,0.034,0.07,a
2941,3,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,a
2942,1,0.61,0.485,0.165,1.087,0.4255,0.23199999999999998,0.38,a
2943,3,0.335,0.24,0.095,0.17,0.062,0.039,0.055,a
2944,1,0.345,0.255,0.1,0.19699999999999998,0.071,0.051,0.06,a
2945,2,0.54,0.415,0.17,0.879,0.33899999999999997,0.20800000000000002,0.255,a
2946,2,0.475,0.355,0.125,0.4625,0.18600000000000003,0.107,0.145,a
2947,1,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,a
2948,2,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,a
2949,1,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,a
2950,1,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,a
